0,1803976
0,09601671
0,2222514
-0,2892133
0,9417149
-0,2346987
-0,3130774
-0,1706292
0,2584504
0,1675114
-0,2781117
-0,3000845
0,2771614
0,2966191
0,4396771
0,828047
-0,2954363
0,0101009
0,2543676
0,4738514
-0,2709557
-0,1328428
-0,06179076
-0,324137
-0,1360459
-0,4395354
-0,1425548
0,2134973
0,5841965
-0,1870751
-0,2208117
